# timestamp, confidence, diameter,time from start,diam conf 75,ticks
1429309275.63,1.00,78.31,742.90,78.31,
1429309275.66,1.00,78.02,742.94,78.02,
1429309275.69,1.00,77.85,742.97,77.85,
1429309275.73,1.00,77.88,743.00,77.88,
1429309275.77,1.00,77.84,743.04,77.84,
1429309275.80,1.00,77.92,743.07,77.92,
1429309275.83,1.00,77.85,743.10,77.85,
1429309275.87,1.00,78.03,743.14,78.03,
1429309275.90,1.00,77.95,743.17,77.95,
1429309275.92,1.00,78.00,743.20,78.00,
1429309275.95,1.00,77.74,743.23,77.74,
1429309275.99,1.00,77.63,743.26,77.63,
1429309276.03,1.00,77.49,743.30,77.49,
1429309276.07,1.00,77.58,743.34,77.58,
1429309276.10,1.00,77.78,743.37,77.78,
1429309276.13,1.00,77.85,743.40,77.85,
1429309276.16,1.00,78.03,743.43,78.03,
1429309276.19,1.00,78.31,743.47,78.31,
1429309276.23,1.00,78.75,743.50,78.75,
1429309276.26,1.00,79.16,743.54,79.16,
1429309276.29,1.00,79.53,743.56,79.53,
1429309276.33,1.00,80.01,743.61,80.01,
1429309276.36,0.96,80.24,743.63,80.24,
1429309276.38,1.00,80.54,743.66,80.54,
1429309276.42,1.00,80.58,743.69,80.58,
1429309276.45,1.00,81.10,743.73,81.10,
1429309276.49,1.00,81.43,743.76,81.43,
1429309276.52,1.00,81.54,743.79,81.54,
1429309276.56,1.00,81.75,743.83,81.75,
1429309276.59,1.00,82.23,743.86,82.23,
1429309276.63,1.00,82.46,743.90,82.46,
1429309276.66,1.00,82.61,743.93,82.61,
1429309276.69,1.00,82.52,743.96,82.52,
1429309276.72,1.00,82.09,744.00,82.09,
1429309276.76,1.00,81.45,744.04,81.45,
1429309276.79,1.00,81.31,744.06,81.31,
1429309276.82,1.00,80.44,744.09,80.44,
1429309276.85,1.00,79.81,744.12,79.81,
1429309276.88,1.00,79.64,744.16,79.64,
1429309276.92,1.00,79.31,744.20,79.31,
1429309276.95,1.00,79.02,744.23,79.02,
1429309276.99,1.00,78.74,744.26,78.74,
1429309277.02,1.00,78.68,744.29,78.68,
1429309277.05,1.00,78.56,744.33,78.56,
1429309277.08,1.00,78.88,744.35,78.88,
1429309277.11,1.00,78.91,744.39,78.91,
1429309277.15,1.00,78.79,744.42,78.79,
1429309277.18,1.00,78.84,744.46,78.84,
1429309277.22,1.00,79.03,744.49,79.03,
1429309277.26,1.00,79.24,744.53,79.24,
1429309277.28,1.00,79.19,744.56,79.19,
1429309277.32,1.00,79.13,744.59,79.13,
1429309277.36,1.00,79.58,744.63,79.58,
1429309277.39,1.00,79.68,744.66,79.68,
1429309277.41,1.00,79.70,744.68,79.70,
1429309277.44,1.00,79.73,744.72,79.73,
1429309277.48,1.00,79.82,744.75,79.82,
1429309277.52,1.00,80.09,744.79,80.09,
1429309277.55,1.00,80.35,744.82,80.35,
1429309277.58,1.00,80.50,744.85,80.50,
1429309277.62,1.00,80.52,744.89,80.52,
1429309277.66,1.00,80.55,744.93,80.55,
1429309277.69,1.00,80.68,744.96,80.68,
1429309277.71,1.00,80.80,744.98,80.80,
1429309277.75,1.00,80.69,745.02,80.69,
1429309277.78,1.00,80.95,745.06,80.95,
1429309277.81,1.00,80.92,745.09,80.92,
1429309277.85,1.00,81.08,745.12,81.08,
1429309277.87,1.00,81.22,745.15,81.22,
1429309277.91,1.00,80.91,745.19,80.91,
1429309277.95,1.00,80.45,745.22,80.45,
1429309277.99,1.00,80.29,745.26,80.29,
1429309278.01,1.00,79.89,745.28,79.89,
1429309278.04,1.00,79.29,745.31,79.29,
1429309278.08,1.00,79.01,745.35,79.01,
1429309278.11,1.00,79.06,745.39,79.06,
1429309278.14,1.00,78.80,745.41,78.80,
1429309278.17,1.00,78.63,745.45,78.63,
1429309278.21,1.00,78.77,745.48,78.77,
1429309278.25,1.00,78.97,745.52,78.97,
1429309278.28,1.00,78.97,745.55,78.97,
1429309278.30,1.00,79.00,745.58,79.00,
1429309278.34,1.00,79.26,745.62,79.26,
1429309278.38,1.00,79.43,745.66,79.43,
1429309278.42,1.00,79.40,745.69,79.40,
1429309278.44,1.00,79.96,745.71,79.96,
1429309278.47,1.00,80.39,745.74,80.39,
1429309278.50,1.00,80.44,745.78,80.44,
1429309278.53,1.00,80.84,745.81,80.84,
1429309278.57,1.00,81.10,745.84,81.10,
1429309278.60,1.00,81.26,745.88,81.26,
1429309278.63,1.00,81.47,745.91,81.47,
1429309278.69,1.00,81.69,745.97,81.69,
1429309278.73,1.00,81.73,746.01,81.73,
1429309278.78,1.00,82.07,746.05,82.07,
1429309278.81,1.00,82.10,746.08,82.10,
1429309278.84,1.00,82.05,746.12,82.05,
1429309278.87,1.00,81.78,746.14,81.78,
1429309278.90,1.00,81.59,746.18,81.59,
1429309278.94,1.00,81.51,746.21,81.51,
1429309278.97,1.00,81.22,746.25,81.22,
1429309279.00,1.00,81.03,746.28,81.03,
1429309279.03,1.00,80.48,746.30,80.48,
1429309279.07,1.00,80.36,746.34,80.36,
1429309279.11,1.00,79.93,746.38,79.93,
1429309279.13,1.00,80.04,746.40,80.04,
1429309279.16,1.00,79.89,746.43,79.89,
1429309279.19,1.00,79.79,746.47,79.79,
1429309279.23,1.00,79.48,746.51,79.48,
1429309279.27,1.00,79.65,746.54,79.65,
1429309279.30,1.00,79.70,746.58,79.70,
1429309279.33,1.00,79.47,746.61,79.47,
1429309279.37,1.00,79.44,746.64,79.44,
1429309279.39,1.00,79.40,746.67,79.40,
1429309279.43,1.00,79.29,746.70,79.29,
1429309279.46,1.00,78.85,746.73,78.85,
1429309279.49,1.00,79.05,746.77,79.05,
1429309279.53,1.00,79.31,746.80,79.31,
1429309279.56,1.00,79.34,746.83,79.34,
1429309279.60,1.00,79.29,746.87,79.29,
1429309279.63,1.00,79.32,746.90,79.32,
1429309279.66,1.00,79.50,746.94,79.50,
1429309279.69,1.00,79.77,746.97,79.77,
1429309279.72,1.00,79.88,747.00,79.88,
1429309279.76,1.00,80.21,747.03,80.21,
1429309279.79,1.00,80.34,747.06,80.34,
1429309279.83,1.00,80.43,747.10,80.43,
1429309279.86,1.00,80.20,747.14,80.20,
1429309279.89,1.00,80.14,747.17,80.14,
1429309279.93,1.00,79.86,747.20,79.86,
1429309279.96,1.00,79.34,747.24,79.34,
1429309279.99,1.00,78.94,747.26,78.94,
1429309280.02,1.00,78.45,747.29,78.45,
1429309280.05,1.00,78.28,747.32,78.28,
1429309280.09,1.00,78.25,747.36,78.25,
1429309280.12,1.00,78.15,747.39,78.15,
1429309280.16,1.00,78.18,747.43,78.18,
1429309280.19,1.00,78.28,747.46,78.28,
1429309280.23,1.00,78.39,747.50,78.39,
1429309280.27,1.00,78.60,747.54,78.60,
1429309280.30,1.00,78.75,747.57,78.75,
1429309280.32,1.00,79.06,747.59,79.06,
1429309280.35,1.00,79.18,747.62,79.18,
1429309280.38,1.00,79.46,747.65,79.46,
1429309280.42,1.00,79.61,747.69,79.61,
1429309280.45,1.00,79.66,747.72,79.66,
1429309280.48,1.00,79.87,747.76,79.87,
1429309280.52,1.00,79.89,747.79,79.89,
1429309280.56,1.00,79.81,747.83,79.81,
1429309280.59,1.00,79.86,747.86,79.86,
1429309280.61,1.00,79.85,747.88,79.85,
1429309280.64,1.00,79.88,747.92,79.88,
1429309280.68,1.00,79.86,747.95,79.86,
1429309280.71,1.00,79.84,747.99,79.84,
1429309280.75,1.00,79.89,748.02,79.89,
1429309280.78,1.00,79.85,748.05,79.85,
1429309280.82,1.00,80.01,748.09,80.01,
1429309280.85,1.00,80.25,748.13,80.25,
1429309280.88,1.00,80.62,748.16,80.62,
1429309280.92,1.00,80.73,748.19,80.73,
1429309280.96,1.00,81.11,748.23,81.11,
1429309280.99,1.00,81.50,748.26,81.50,
1429309281.01,1.00,81.86,748.28,81.86,
1429309281.05,1.00,82.20,748.32,82.20,
1429309281.08,1.00,82.09,748.35,82.09,
1429309281.11,1.00,82.12,748.39,82.12,
1429309281.15,1.00,82.33,748.42,82.33,
1429309281.18,1.00,82.53,748.45,82.53,
1429309281.21,1.00,82.33,748.49,82.33,
1429309281.25,1.00,82.72,748.52,82.72,
1429309281.29,1.00,82.68,748.56,82.68,
1429309281.31,1.00,82.94,748.58,82.94,
1429309281.34,1.00,83.31,748.61,83.31,
1429309281.37,1.00,83.51,748.65,83.51,
1429309281.41,1.00,83.62,748.68,83.62,
1429309281.44,1.00,83.72,748.72,83.72,
1429309281.48,1.00,83.63,748.75,83.63,
1429309281.51,1.00,83.79,748.79,83.79,
1429309281.65,1.00,83.67,748.93,83.67,
1429309281.69,1.00,83.78,748.96,83.78,
1429309281.71,1.00,83.36,748.99,83.36,
1429309281.74,1.00,83.04,749.01,83.04,
1429309281.78,1.00,82.70,749.05,82.70,
1429309281.80,0.94,82.39,749.07,82.39,
1429309281.83,1.00,82.52,749.11,82.52,
1429309281.87,1.00,82.17,749.15,82.17,
1429309281.90,1.00,81.96,749.17,81.96,
1429309281.93,1.00,82.08,749.21,82.08,
1429309281.97,1.00,82.11,749.24,82.11,
1429309282.03,1.00,82.19,749.31,82.19,
1429309282.07,1.00,82.40,749.34,82.40,
1429309282.10,1.00,82.83,749.37,82.83,
1429309282.14,1.00,83.03,749.41,83.03,
1429309282.17,1.00,83.18,749.44,83.18,
1429309282.19,1.00,83.05,749.47,83.05,
1429309282.24,1.00,82.60,749.51,82.60,
1429309282.27,1.00,81.88,749.54,81.88,
1429309282.30,1.00,81.26,749.57,81.26,
1429309282.33,1.00,80.79,749.60,80.79,
1429309282.37,1.00,80.35,749.64,80.35,
1429309282.40,1.00,79.80,749.68,79.80,
1429309282.44,1.00,79.64,749.71,79.64,
1429309282.47,1.00,79.41,749.74,79.41,
1429309282.50,1.00,79.41,749.77,79.41,
1429309282.54,1.00,79.31,749.81,79.31,
1429309282.56,1.00,79.29,749.83,79.29,
1429309282.59,1.00,79.58,749.87,79.58,
1429309282.63,1.00,79.90,749.90,79.90,
1429309282.66,1.00,80.24,749.93,80.24,
1429309282.70,1.00,80.42,749.97,80.42,
1429309282.73,1.00,80.78,750.00,80.78,
1429309282.77,1.00,81.02,750.04,81.02,
1429309282.80,1.00,81.18,750.07,81.18,
1429309282.83,1.00,81.63,750.10,81.63,
1429309282.85,1.00,81.59,750.12,81.59,
1429309282.89,1.00,81.75,750.16,81.75,
1429309282.92,1.00,82.06,750.20,82.06,
1429309282.95,1.00,82.25,750.23,82.25,
1429309282.99,1.00,82.35,750.26,82.35,
1429309283.03,1.00,82.44,750.30,82.44,
1429309283.06,1.00,82.43,750.33,82.43,
1429309283.09,1.00,82.70,750.36,82.70,
1429309283.12,1.00,82.89,750.40,82.89,
1429309283.16,1.00,83.14,750.44,83.14,
1429309283.20,1.00,83.29,750.47,83.29,
1429309283.22,1.00,83.62,750.49,83.62,
1429309283.25,1.00,83.89,750.52,83.89,
1429309283.30,1.00,84.13,750.57,84.13,
1429309283.32,1.00,84.40,750.60,84.40,
1429309283.35,1.00,84.58,750.62,84.58,
1429309283.39,1.00,84.53,750.66,84.53,
1429309283.42,1.00,84.46,750.70,84.46,
1429309283.46,1.00,84.40,750.74,84.40,
1429309283.48,1.00,84.29,750.76,84.29,
1429309283.52,1.00,84.20,750.79,84.20,
1429309283.55,1.00,84.01,750.83,84.01,
1429309283.59,1.00,83.89,750.87,83.89,
1429309283.61,1.00,83.99,750.89,83.99,
1429309283.65,1.00,84.01,750.93,84.01,
1429309283.69,1.00,83.84,750.96,83.84,
1429309283.72,1.00,83.88,750.99,83.88,
1429309283.75,1.00,84.13,751.03,84.13,
1429309283.79,1.00,83.97,751.06,83.97,
1429309283.82,1.00,83.81,751.09,83.81,
1429309283.86,0.93,83.99,751.13,83.99,
1429309283.88,0.97,84.82,751.16,84.82,
1429309283.91,1.00,84.33,751.18,84.33,
1429309283.94,1.00,84.46,751.22,84.46,
1429309283.98,1.00,84.31,751.25,84.31,
1429309284.02,1.00,84.45,751.29,84.45,
1429309284.05,1.00,84.86,751.32,84.86,
1429309284.08,1.00,84.91,751.36,84.91,
1429309284.12,1.00,85.26,751.39,85.26,
1429309284.15,1.00,85.34,751.42,85.34,
1429309284.19,1.00,85.39,751.46,85.39,
1429309284.22,1.00,85.36,751.49,85.36,
1429309284.24,1.00,85.22,751.52,85.22,
1429309284.27,1.00,85.02,751.55,85.02,
1429309284.31,1.00,84.31,751.58,84.31,
1429309284.35,1.00,83.95,751.62,83.95,
1429309284.38,1.00,83.30,751.65,83.30,
1429309284.41,1.00,82.63,751.68,82.63,
1429309284.45,1.00,82.31,751.72,82.31,
1429309284.48,1.00,82.40,751.76,82.40,
1429309284.50,1.00,82.13,751.78,82.13,
1429309284.54,1.00,81.93,751.82,81.93,
1429309284.58,1.00,82.11,751.85,82.11,
1429309284.61,1.00,82.01,751.89,82.01,
1429309284.65,1.00,82.41,751.92,82.41,
1429309284.68,1.00,82.64,751.95,82.64,
1429309284.71,1.00,82.83,751.98,82.83,
1429309284.74,1.00,82.86,752.01,82.86,
1429309284.77,1.00,83.38,752.04,83.38,
1429309284.80,1.00,83.81,752.08,83.81,
1429309284.84,1.00,84.23,752.11,84.23,
1429309284.87,1.00,84.53,752.14,84.53,
1429309284.91,1.00,84.58,752.18,84.58,
1429309284.94,1.00,84.61,752.22,84.61,
1429309284.98,1.00,84.77,752.25,84.77,
1429309285.01,1.00,84.69,752.28,84.69,
1429309285.04,1.00,84.56,752.31,84.56,
1429309285.06,1.00,84.39,752.34,84.39,
1429309285.10,1.00,83.87,752.37,83.87,
1429309285.13,1.00,83.69,752.41,83.69,
1429309285.17,1.00,83.50,752.45,83.50,
1429309285.20,1.00,83.19,752.48,83.19,
1429309285.24,1.00,83.05,752.51,83.05,
1429309285.27,1.00,82.79,752.54,82.79,
1429309285.34,1.00,82.74,752.61,82.74,
1429309285.38,1.00,82.68,752.65,82.68,
1429309285.40,1.00,82.52,752.67,82.52,
1429309285.43,1.00,82.49,752.71,82.49,
1429309285.46,1.00,82.43,752.74,82.43,
1429309285.50,1.00,82.27,752.77,82.27,
1429309285.53,1.00,82.03,752.80,82.03,
1429309285.56,1.00,82.27,752.84,82.27,
1429309285.60,1.00,82.22,752.88,82.22,
1429309285.63,1.00,81.92,752.90,81.92,
1429309285.67,1.00,81.73,752.94,81.73,
1429309285.69,1.00,81.22,752.97,81.22,
1429309285.74,1.00,80.85,753.01,80.85,
1429309285.77,1.00,80.21,753.04,80.21,
1429309285.80,1.00,79.70,753.07,79.70,
1429309285.82,1.00,79.31,753.10,79.31,
1429309285.86,1.00,78.81,753.14,78.81,
1429309285.90,1.00,78.50,753.17,78.50,
1429309285.94,1.00,78.39,753.21,78.39,
1429309285.97,1.00,78.06,753.24,78.06,
1429309286.00,1.00,77.79,753.28,77.79,
1429309286.04,1.00,77.66,753.31,77.66,
1429309286.07,1.00,77.57,753.34,77.57,
1429309286.09,1.00,77.59,753.36,77.59,
1429309286.12,1.00,77.33,753.40,77.33,
1429309286.16,1.00,77.32,753.43,77.32,
1429309286.19,1.00,77.22,753.46,77.22,
1429309286.23,1.00,77.15,753.51,77.15,
1429309286.26,1.00,77.18,753.54,77.18,
1429309286.30,1.00,77.43,753.57,77.43,
1429309286.33,1.00,77.22,753.60,77.22,
1429309286.36,1.00,77.11,753.63,77.11,
1429309286.40,1.00,76.84,753.67,76.84,
1429309286.42,1.00,76.87,753.69,76.87,
1429309286.45,1.00,76.21,753.73,76.21,
1429309286.49,1.00,75.59,753.77,75.59,
1429309286.53,1.00,75.29,753.80,75.29,
1429309286.56,1.00,75.13,753.83,75.13,
1429309286.59,1.00,75.17,753.86,75.17,
1429309286.63,1.00,75.07,753.90,75.07,
1429309286.65,1.00,74.99,753.93,74.99,
1429309286.69,1.00,74.87,753.96,74.87,
1429309286.72,1.00,74.35,753.99,74.35,
1429309286.75,0.72,79.99,754.03,,
1429309286.79,0.93,74.55,754.06,74.55,
1429309286.83,0.88,75.23,754.10,75.23,
1429309286.85,0.90,75.20,754.12,75.20,
1429309286.88,1.00,74.99,754.16,74.99,
1429309286.92,1.00,74.99,754.19,74.99,
1429309286.95,1.00,75.17,754.22,75.17,
1429309286.98,1.00,74.86,754.26,74.86,
1429309287.02,1.00,74.87,754.29,74.87,
1429309287.05,1.00,75.41,754.33,75.41,
1429309287.08,1.00,75.32,754.36,75.32,
1429309287.12,1.00,75.38,754.40,75.38,
1429309287.15,1.00,75.51,754.43,75.51,
1429309287.19,1.00,75.25,754.46,75.25,
1429309287.22,1.00,74.96,754.50,74.96,
1429309287.25,1.00,74.52,754.53,74.52,
1429309287.28,0.00,0.00,754.55,,
1429309287.31,0.00,0.00,754.59,,
1429309287.35,0.64,79.49,754.62,,
1429309287.38,1.00,74.12,754.65,74.12,
1429309287.41,1.00,74.28,754.69,74.28,
1429309287.45,1.00,74.67,754.73,74.67,
1429309287.48,1.00,74.56,754.76,74.56,
1429309287.52,1.00,74.72,754.79,74.72,
1429309287.55,1.00,74.78,754.82,74.78,
1429309287.58,1.00,75.18,754.85,75.18,
1429309287.61,1.00,75.46,754.89,75.46,
1429309287.65,1.00,76.03,754.92,76.03,
1429309287.68,1.00,76.45,754.95,76.45,
1429309287.72,1.00,76.92,755.00,76.92,
1429309287.75,1.00,76.65,755.03,76.65,
1429309287.78,1.00,76.49,755.06,76.49,
1429309287.82,1.00,76.06,755.09,76.06,
1429309287.84,1.00,75.85,755.12,75.85,
1429309287.88,1.00,75.75,755.15,75.75,
1429309287.91,1.00,75.32,755.18,75.32,
1429309287.94,1.00,75.10,755.21,75.10,
1429309287.97,0.84,74.44,755.25,74.44,
1429309288.01,0.81,74.92,755.28,74.92,
1429309288.04,0.91,75.01,755.31,75.01,
1429309288.08,1.00,75.17,755.35,75.17,
1429309288.12,1.00,75.87,755.39,75.87,
1429309288.15,1.00,75.62,755.42,75.62,
1429309288.17,1.00,75.84,755.44,75.84,
1429309288.20,1.00,75.71,755.48,75.71,
1429309288.23,0.00,0.00,755.51,,
1429309288.27,0.00,0.00,755.54,,
1429309288.30,0.00,0.00,755.58,,
1429309288.34,0.00,0.00,755.61,,
1429309288.37,0.85,77.52,755.64,77.52,
1429309288.41,1.00,77.40,755.68,77.40,
1429309288.44,1.00,77.56,755.71,77.56,
1429309288.48,1.00,77.99,755.75,77.99,
1429309288.50,0.93,77.91,755.77,77.91,
1429309288.54,0.94,78.29,755.81,78.29,
1429309288.57,0.90,78.27,755.84,78.27,
1429309288.63,0.93,78.60,755.90,78.60,
1429309288.67,0.99,78.86,755.94,78.86,
1429309288.70,0.98,78.88,755.98,78.88,
1429309288.74,0.94,78.67,756.01,78.67,
1429309288.77,1.00,78.14,756.05,78.14,
1429309288.81,0.98,77.51,756.08,77.51,
1429309288.84,1.00,77.37,756.11,77.37,
1429309288.87,1.00,77.17,756.14,77.17,
1429309288.90,1.00,76.81,756.17,76.81,
1429309288.93,1.00,76.55,756.20,76.55,
1429309288.96,1.00,76.65,756.24,76.65,
1429309289.00,1.00,76.62,756.27,76.62,
1429309289.03,1.00,76.40,756.31,76.40,
1429309289.07,1.00,76.43,756.34,76.43,
1429309289.10,1.00,76.63,756.37,76.63,
1429309289.13,1.00,76.82,756.40,76.82,
1429309289.17,1.00,76.95,756.44,76.95,
1429309289.19,1.00,77.31,756.46,77.31,
1429309289.23,1.00,77.61,756.50,77.61,
1429309289.27,1.00,77.96,756.54,77.96,
1429309289.30,1.00,78.10,756.57,78.10,
1429309289.33,1.00,78.67,756.60,78.67,
1429309289.36,1.00,79.02,756.64,79.02,
1429309289.40,1.00,78.90,756.67,78.90,
1429309289.45,1.00,78.98,756.72,78.98,
1429309289.47,0.97,79.21,756.74,79.21,
1429309289.49,1.00,79.37,756.76,79.37,
1429309289.52,1.00,79.69,756.80,79.69,
1429309289.56,1.00,80.01,756.83,80.01,
1429309289.60,0.96,79.94,756.87,79.94,
1429309289.63,0.99,80.29,756.90,80.29,
1429309289.66,0.96,80.19,756.94,80.19,
1429309289.70,1.00,80.32,756.97,80.32,
1429309289.73,1.00,80.29,757.01,80.29,
1429309289.75,1.00,80.08,757.03,80.08,
1429309289.79,1.00,80.17,757.06,80.17,
1429309289.82,1.00,80.17,757.09,80.17,
1429309289.85,1.00,80.19,757.13,80.19,
1429309289.89,1.00,80.32,757.16,80.32,
1429309289.92,0.93,80.34,757.19,80.34,
1429309289.96,0.98,80.61,757.23,80.61,
1429309289.99,1.00,80.77,757.27,80.77,
1429309290.03,0.99,80.96,757.30,80.96,
1429309290.06,1.00,80.76,757.33,80.76,
1429309290.08,0.90,79.90,757.36,79.90,
1429309290.12,0.00,0.00,757.39,,
1429309290.16,0.00,0.00,757.43,,
1429309290.19,1.00,80.71,757.46,80.71,
1429309290.22,0.93,80.96,757.49,80.96,
1429309290.25,0.99,81.17,757.53,81.17,
1429309290.28,1.00,81.56,757.56,81.56,
1429309290.33,1.00,81.61,757.60,81.61,
1429309290.35,0.97,81.86,757.63,81.86,
1429309290.39,0.94,82.05,757.66,82.05,
1429309290.42,0.93,82.26,757.69,82.26,
1429309290.45,0.94,82.26,757.73,82.26,
1429309290.48,0.99,81.98,757.75,81.98,
1429309290.51,0.96,81.63,757.79,81.63,
1429309290.55,1.00,81.14,757.82,81.14,
1429309290.58,0.98,80.50,757.85,80.50,
1429309290.61,0.99,79.76,757.89,79.76,
1429309290.65,0.98,79.41,757.92,79.41,
1429309290.68,0.99,78.88,757.96,78.88,
1429309290.71,0.97,78.60,757.99,78.60,
1429309290.75,0.96,78.42,758.03,78.42,
1429309290.79,1.00,78.50,758.06,78.50,
1429309290.82,1.00,78.46,758.09,78.46,
1429309290.85,1.00,78.29,758.12,78.29,
1429309290.88,1.00,78.17,758.16,78.17,
1429309290.91,1.00,78.01,758.19,78.01,
1429309290.94,1.00,77.86,758.21,77.86,
1429309290.98,1.00,77.77,758.25,77.77,
1429309291.01,1.00,77.77,758.29,77.77,
1429309291.05,1.00,77.87,758.32,77.87,
1429309291.09,1.00,77.78,758.36,77.78,
1429309291.11,1.00,77.76,758.38,77.76,
1429309291.14,1.00,77.86,758.41,77.86,
1429309291.18,1.00,77.83,758.45,77.83,
1429309291.21,1.00,77.88,758.48,77.88,
1429309291.24,1.00,77.90,758.52,77.90,
1429309291.28,1.00,77.74,758.55,77.74,
1429309291.31,1.00,77.57,758.59,77.57,
1429309291.34,1.00,77.74,758.62,77.74,
1429309291.38,1.00,77.49,758.65,77.49,
1429309291.40,1.00,77.41,758.68,77.41,
1429309291.44,1.00,77.40,758.72,77.40,
1429309291.47,1.00,77.58,758.75,77.58,
1429309291.51,1.00,77.60,758.78,77.60,
1429309291.54,1.00,77.73,758.81,77.73,
1429309291.57,1.00,77.92,758.84,77.92,
1429309291.60,1.00,77.90,758.88,77.90,
1429309291.64,1.00,77.70,758.92,77.70,
1429309291.68,1.00,77.37,758.95,77.37,
1429309291.71,1.00,76.75,758.98,76.75,
1429309291.76,1.00,76.62,759.03,76.62,
1429309291.79,1.00,76.07,759.06,76.07,
1429309291.81,1.00,75.96,759.08,75.96,
1429309291.83,1.00,74.25,759.10,74.25,
1429309291.87,0.76,77.66,759.14,77.66,
1429309291.93,0.93,74.90,759.21,74.90,
1429309291.97,1.00,74.96,759.24,74.96,
1429309292.00,0.90,74.96,759.27,74.96,
1429309292.03,1.00,74.45,759.31,74.45,
1429309292.07,1.00,74.31,759.34,74.31,
1429309292.10,1.00,74.35,759.38,74.35,
1429309292.14,1.00,74.13,759.41,74.13,
1429309292.17,1.00,74.13,759.45,74.13,
1429309292.20,1.00,74.43,759.48,74.43,
1429309292.23,1.00,74.42,759.51,74.42,
1429309292.26,1.00,74.29,759.53,74.29,
1429309292.30,1.00,74.32,759.57,74.32,
1429309292.33,1.00,74.40,759.61,74.40,
1429309292.37,1.00,74.32,759.65,74.32,
1429309292.39,1.00,73.97,759.67,73.97,
1429309292.43,1.00,73.62,759.70,73.62,
1429309292.46,1.00,73.36,759.73,73.36,
1429309292.50,1.00,73.04,759.77,73.04,
1429309292.53,1.00,72.64,759.80,72.64,
1429309292.56,1.00,72.50,759.84,72.50,
1429309292.60,1.00,72.11,759.87,72.11,
1429309292.63,1.00,71.74,759.90,71.74,
1429309292.66,1.00,71.48,759.93,71.48,
1429309292.69,1.00,70.81,759.96,70.81,
1429309292.72,1.00,70.65,759.99,70.65,
1429309292.76,1.00,70.83,760.03,70.83,
1429309292.79,1.00,70.50,760.07,70.50,
1429309292.83,1.00,70.38,760.10,70.38,
1429309292.86,1.00,70.40,760.13,70.40,
1429309292.89,1.00,70.11,760.16,70.11,
1429309292.93,1.00,70.14,760.20,70.14,
1429309292.96,1.00,69.99,760.23,69.99,
1429309292.99,1.00,70.23,760.26,70.23,
1429309293.04,0.84,70.00,760.31,70.00,
1429309293.06,1.00,70.15,760.34,70.15,
1429309293.09,1.00,70.86,760.36,70.86,
1429309293.13,1.00,71.59,760.40,71.59,
1429309293.15,1.00,71.86,760.42,71.86,
1429309293.19,1.00,72.43,760.46,72.43,
1429309293.22,1.00,72.91,760.50,72.91,
1429309293.25,1.00,73.56,760.53,73.56,
1429309293.29,1.00,73.88,760.56,73.88,
1429309293.32,1.00,74.28,760.59,74.28,
1429309293.36,1.00,74.76,760.63,74.76,
1429309293.40,1.00,75.13,760.67,75.13,
1429309293.42,1.00,75.59,760.69,75.59,
1429309293.45,1.00,75.72,760.72,75.72,
1429309293.49,1.00,76.14,760.76,76.14,
1429309293.52,1.00,76.19,760.79,76.19,
1429309293.55,1.00,76.47,760.82,76.47,
1429309293.58,0.96,76.65,760.86,76.65,
1429309293.61,0.99,76.71,760.89,76.71,
1429309293.66,1.00,76.40,760.93,76.40,
1429309293.69,1.00,76.18,760.96,76.18,
1429309293.72,1.00,76.12,760.99,76.12,
1429309293.75,1.00,76.18,761.02,76.18,
1429309293.78,1.00,76.53,761.06,76.53,
1429309293.81,1.00,76.40,761.08,76.40,
1429309293.84,1.00,76.48,761.12,76.48,
1429309293.88,1.00,76.90,761.15,76.90,
1429309293.91,1.00,76.78,761.19,76.78,
1429309293.95,1.00,76.78,761.22,76.78,
1429309293.98,1.00,76.97,761.25,76.97,
1429309294.02,1.00,77.11,761.29,77.11,
1429309294.05,1.00,77.02,761.32,77.02,
1429309294.08,1.00,77.23,761.36,77.23,
1429309294.12,1.00,77.29,761.39,77.29,
1429309294.15,1.00,77.64,761.42,77.64,
1429309294.17,1.00,77.78,761.45,77.78,
1429309294.21,1.00,78.15,761.48,78.15,
1429309294.25,1.00,78.39,761.52,78.39,
1429309294.27,1.00,78.63,761.55,78.63,
1429309294.31,1.00,78.84,761.58,78.84,
1429309294.35,1.00,78.81,761.62,78.81,
1429309294.38,1.00,78.61,761.65,78.61,
1429309294.41,1.00,78.50,761.69,78.50,
1429309294.45,1.00,78.62,761.73,78.62,
1429309294.47,1.00,78.61,761.75,78.61,
1429309294.50,1.00,78.54,761.78,78.54,
1429309294.54,1.00,78.27,761.82,78.27,
1429309294.57,1.00,78.25,761.84,78.25,
1429309294.61,1.00,78.19,761.88,78.19,
1429309294.64,1.00,78.02,761.91,78.02,
1429309294.68,1.00,77.91,761.95,77.91,
1429309294.72,1.00,77.91,761.99,77.91,
1429309294.73,1.00,77.87,762.01,77.87,
1429309294.77,1.00,77.95,762.04,77.95,
1429309294.80,1.00,77.71,762.08,77.71,
